,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
2493,CHEMBL4166412,110.0,nM,NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3cnc4ccccc4c3)nc3cc4ccccc4cc3c2=O)cc1,6.958607314841775,567.103496152,8,2,4.465300000000004,True
2494,CHEMBL2325097,110.0,nM,Clc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,6.958607314841775,382.123676288,2,0,6.848900000000005,True
2495,CHEMBL185637,110.0,nM,Fc1ccc(Nc2ncnn3cccc23)cc1Cl,6.958607314841775,262.042152156,4,1,3.2654000000000014,True
2497,CHEMBL392664,110.0,nM,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CNC6CCNCC6)c45)ccc32)c1,6.958607314841775,470.23427108400006,8,3,3.851600000000002,True
2498,CHEMBL247513,110.0,nM,O=C(CO)NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.958607314841775,528.2397503880001,9,3,3.0829000000000004,True
2499,CHEMBL2348419,110.0,nM,COC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc(C(F)(F)F)c3)c(Cl)c2)NCC1,6.958607314841775,490.101952776,7,2,6.056700000000003,True
2500,CHEMBL391521,110.0,nM,CN(CCO)Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.958607314841775,445.20263660800003,8,2,3.434100000000001,True
2501,CHEMBL4099254,110.0,nM,C=CC(=O)N1CCC[C@@H](n2nc(C3CC3)c3c(N)ncnc32)C1,6.958607314841775,312.16985926,6,1,1.6354,True
2504,CHEMBL578255,111.0,nM,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCOCC1,6.954677021213342,540.2597368840001,10,2,3.440100000000002,True
2507,CHEMBL2011291,113.0,nM,Nc1c(-c2ccc(F)cc2)c(-c2ccncc2)nn1-c1c(Cl)cc(Cl)cc1Cl,6.94692155651658,432.011157644,4,1,6.282800000000002,True
2508,CHEMBL92709,113.0,nM,COc1cc2ncnc(Nc3cc(Br)cc(Br)c3)c2cc1OC,6.94692155651658,436.937450856,5,1,4.915600000000002,True
2509,CHEMBL3297816,113.2,nM,Cc1nc(Nc2ccccc2)c2cc(C)oc2n1,6.946153573147747,239.105862036,4,1,3.5832400000000018,True
2510,CHEMBL215559,114.0,nM,COCCN1CCC(Oc2cc3c(Nc4cc(Cl)ccc4F)ncnc3cc2OC)CC1,6.943095148663527,460.167746592,7,1,4.664100000000003,True
2511,CHEMBL1683966,114.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/C(=O)NCCN1CCOCC1,6.943095148663527,525.194295688,7,2,4.361720000000004,True
2513,CHEMBL251291,114.2,nM,OCCCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,6.942333896090171,355.088768,4,2,4.289900000000003,True
2514,CHEMBL475600,115.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccc[nH]5)cc34)cc2Cl)c1,6.939302159646388,450.071738032,5,2,6.801500000000003,True
2517,CHEMBL92902,115.0,nM,CN1CCC=C(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)C1,6.939302159646388,437.08512236,5,2,4.336300000000002,True
2518,CHEMBL3622619,115.1,nM,C=CC(=O)Nc1cc2c(Nc3ccc(NC(=O)C=C)c(C(F)(F)F)c3)ncnc2cc1OCCOC,6.938924676370208,501.16238884399996,7,3,4.666400000000004,True
2519,CHEMBL3775536,115.9,nM,O=C1COc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2N1CCCN1CCCCC1,6.935916564036404,451.17750275200007,6,1,4.628200000000003,True
2520,CHEMBL3925158,116.0,nM,CCC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1OC,6.935542010773082,429.1800895960001,7,2,4.704500000000002,True
2522,CHEMBL165228,117.0,nM,Cc1nc(Nc2cccc(Br)c2)c2cc(NCCN3CCOCC3)ncc2n1,6.931814138253838,442.11167145600007,7,2,3.583420000000002,True
2523,CHEMBL3903063,118.7,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC(=O)Cn4ccnc4)cc3)ncc2[N+](=O)[O-])c1,6.925549281045409,499.17165015200004,10,4,3.8317000000000014,True
2525,CHEMBL2325099,120.0,nM,COc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,6.920818753952375,378.17321332399996,3,0,6.204100000000006,True
2526,CHEMBL3235202,120.0,nM,COc1ccc(Oc2nc3ccc(C)cc3cc2/C=N/NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,6.920818753952375,474.165167804,9,1,3.9075400000000027,True
2527,CHEMBL3234744,120.0,nM,CNc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)cn1,6.920818753952375,541.2413078600001,7,3,4.097520000000004,True
2529,CHEMBL425738,120.0,nM,CCOC(=O)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnn2c1,6.920818753952375,412.16477388000004,8,1,4.047600000000002,True
2530,CHEMBL604042,120.0,nM,Oc1ccc(CN(Cc2cccc(Br)c2O)C(=S)Nc2ccccc2)cc1,6.920818753952375,442.035060948,3,3,5.2595000000000045,True
2531,CHEMBL3263380,120.0,nM,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1C,6.920818753952375,399.140533292,4,0,5.237140000000005,True
2532,CHEMBL1812572,120.0,nM,O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.920818753952375,489.0436514720001,6,2,5.696000000000002,True
2533,CHEMBL196925,120.0,nM,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC,6.920818753952375,440.19607400800004,8,1,4.610000000000004,True
2534,CHEMBL55150,120.0,nM,CN(C)c1ccc2ncncc2c1,6.920818753952375,173.095297352,3,0,1.6957999999999998,True
2535,CHEMBL3787132,120.0,nM,C=CC(=O)N1C[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@H](OC)C1,6.920818753952375,431.147265244,8,2,2.126599999999999,True
2536,CHEMBL343722,120.0,nM,C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.920818753952375,380.027273136,4,2,4.415500000000002,True
2537,CHEMBL394495,120.0,nM,C[C@H](c1ccccc1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21,6.920818753952375,483.238273168,9,2,3.9369000000000023,True
2539,CHEMBL376967,120.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(CCN(C)C)[C@@H](C)C(N)=O,6.920818753952375,474.19463003600004,7,2,3.411900000000002,True
2540,CHEMBL2064403,120.0,nM,O=c1oc2cc3ncnc(Nc4ccc5[nH]ncc5c4)c3cc2n1CCCN1CCOCC1,6.920818753952375,445.18623759600007,9,2,2.879900000000001,True
2541,CHEMBL4069586,120.0,nM,C=CC(=O)N1CCC[C@@H](n2nc(C#CCC3CCCC3)c3c(N)ncnc32)C1,6.920818753952375,378.21680945200006,6,1,2.689800000000001,True
2542,CHEMBL246276,120.0,nM,OCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.920818753952375,388.144787384,7,2,3.5023000000000017,True
2543,CHEMBL4072986,120.0,nM,S=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)Nc1ncc(Cl)s1,6.920818753952375,445.994191744,6,3,5.945600000000002,True
2544,CHEMBL4065503,120.0,nM,Cc1nnc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)s1,6.920818753952375,427.044063128,7,3,4.9956200000000015,True
2545,CHEMBL2087352,120.0,nM,Brc1cccc(Nc2ncnc3cc4c(cc23)Oc2ccccc2O4)c1,6.920818753952375,405.01128872399994,5,1,6.033900000000002,True
2546,CHEMBL92398,120.0,nM,COc1ccc2c(Nc3ccccc3)ncnc2c1,6.920818753952375,251.105862036,4,1,3.3820000000000006,True
2547,CHEMBL194958,120.0,nM,CCc1c(C(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,6.920818753952375,411.18075829200006,7,2,3.5322000000000022,True
2551,CHEMBL3753811,121.09,nM,O=C(Nc1nccs1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,6.916891720805265,380.055481252,5,2,4.747700000000001,True
2552,CHEMBL3622630,121.1,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1O[C@H]1CCOC1,6.916855856856948,472.054630756,6,2,4.567200000000003,True
2553,CHEMBL3933895,122.0,nM,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,6.913640169325252,612.215489124,10,2,4.790700000000003,True
2554,CHEMBL3297893,122.1,nM,Cc1nc(Nc2ccc(C(F)(F)F)cc2)c2cc(C)oc2n1,6.913284336055117,307.093246664,4,1,4.602040000000002,True
2555,CHEMBL3233789,124.0,nM,CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,6.906578314837764,460.12483622400003,7,2,3.969500000000002,True
2556,CHEMBL53121,124.0,nM,Fc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,6.906578314837764,317.991636576,4,1,3.670000000000001,True
2557,CHEMBL4283097,125.0,nM,COc1ccc(OC)c(Nc2cc(NCCc3cccs3)ncn2)c1,6.903089986991944,356.1306968800001,7,2,3.953500000000002,True
2558,CHEMBL3671530,125.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)N(C)C,6.903089986991944,544.1233790120001,7,3,3.8446000000000025,True
2559,CHEMBL3671578,125.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1=NCCO1,6.903089986991944,485.04987972400005,7,2,4.207000000000003,True
2561,CHEMBL76589,125.0,nM,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,6.903089986991944,236.069810876,5,2,1.55914,True
2562,CHEMBL598406,125.6,nM,COc1cc2ncnc(N[C@@H](C)c3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,6.901010360598823,456.21728362799996,7,3,4.785300000000003,True
2563,CHEMBL3676380,126.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(CO)N(C)C,6.899629454882437,560.1182936320001,8,4,2.817000000000001,True
2564,CHEMBL29641,126.7,nM,COc1cc2ncnc(Nc3cccc(SC)c3)c2cc1OC,6.897223385116559,327.10414778399996,6,1,4.112500000000003,True
2565,CHEMBL2333991,126.7,nM,COc1cc2ncnc(Nc3cccc(-c4ccccc4)c3)c2cc1OC,6.897223385116559,357.147726848,5,1,5.057600000000003,True
2566,CHEMBL249509,126.9,nM,C#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,6.896538377905295,297.046903188,3,1,4.1472000000000016,True
2567,CHEMBL3981041,127.0,nM,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)ncnc2cc1OC,6.896196279044043,501.14707521599996,8,2,4.922200000000003,True
2568,CHEMBL4228848,128.0,nM,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N4CCOCC4)cc3OC)n2)c1,6.892790030352131,517.207366964,8,4,3.4697000000000013,True
2569,CHEMBL3671559,128.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC1CCCN(C(C)=O)C1,6.892790030352131,527.096829916,6,2,4.789200000000005,True
2570,CHEMBL92174,128.0,nM,COc1cc2ncnc(Nc3ccccc3Br)c2cc1OC,6.892790030352131,359.02693878799994,5,1,4.153100000000003,True
2571,CHEMBL3671521,128.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)C,6.892790030352131,515.096829916,6,3,4.550500000000004,True
2573,CHEMBL606403,129.0,nM,CC(C)c1nsc(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)n1,6.889410289700751,468.0367922640001,7,2,5.363100000000003,True
2574,CHEMBL1173815,130.0,nM,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(O)cc3)C2)cc1C,6.886056647693163,325.124883228,3,2,3.4037400000000018,True
2575,CHEMBL120069,130.0,nM,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1,6.886056647693163,350.10467216,5,3,4.753520000000003,True
2576,CHEMBL246072,130.0,nM,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COCC6CCNCC6)c45)ccc32)c1,6.886056647693163,485.233936736,8,2,4.526200000000004,True
2577,CHEMBL120319,130.0,nM,Clc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Br)c4)c23)c1,6.886056647693163,413.999534164,5,3,5.256000000000001,True
2579,CHEMBL3085381,130.0,nM,CCN(CC)[C@@](C)(CCc1ncnc2cc(OC)c(OC)cc12)Cc1ccccc1,6.886056647693163,407.257277296,5,0,4.922800000000005,True
2580,CHEMBL3759127,130.0,nM,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.886056647693163,526.2692389480001,8,2,4.650600000000003,True
2582,CHEMBL234577,130.0,nM,CN1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.886056647693163,484.24992114800006,8,1,4.147500000000003,True
2583,CHEMBL3612590,130.0,nM,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc5[nH]ncc5c4)c3cc21,6.886056647693163,432.15460312000005,9,2,3.5009000000000015,True
2584,CHEMBL321494,130.0,nM,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,6.886056647693163,376.11579576400004,4,2,5.743300000000003,True
2585,CHEMBL4077608,130.0,nM,FC(F)(F)c1nnc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)s1,6.886056647693163,481.01579769200004,7,3,5.706000000000001,True
2586,CHEMBL1645475,130.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4cc(Cl)cc(Cl)c4)c23)CC1,6.886056647693163,390.11265,6,2,3.7028000000000016,True
2587,CHEMBL3234745,130.0,nM,CCNc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)cn1,6.886056647693163,555.2569579240001,7,3,4.487620000000004,True
2588,CHEMBL398793,130.0,nM,CC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,6.886056647693163,484.24992114800006,8,2,4.051300000000002,True
2589,CHEMBL3899216,130.0,nM,Cc1cc(NS(=O)(=O)c2ccc(Nc3nncc4ccccc34)cc2)no1,6.886056647693163,381.08956034,7,2,3.470620000000001,True
2590,CHEMBL3133899,130.0,nM,C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(CC)cc4)c23)C1,6.886056647693163,364.13578226,5,1,4.068000000000002,True
2591,CHEMBL1379917,131.0,nM,O=C(Nc1cc(N2CCOCC2)ncn1)c1ccc(F)cc1,6.882728704344236,302.11790394,5,1,1.7045999999999997,True
2592,CHEMBL2112370,131.0,nM,COC[C@@H]1CCCN1C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.882728704344236,495.12698717200004,6,2,4.741400000000003,True
2593,CHEMBL473320,131.0,nM,COc1cc2ncnc(-c3c[nH]c4ccc(Br)cc34)c2cc1OC,6.882728704344236,383.02693878799994,4,1,4.557800000000003,True
2594,CHEMBL3753836,131.09,nM,COc1cc(NC(=O)Nc2ccncc2)cc(-c2cccnc2)c1OC,6.882430436536172,350.13789043599996,5,2,3.804800000000002,True
2595,CHEMBL553137,132.0,nM,Cl.Cn1c2ccccc2c2ncnc(Nc3cccc(Br)c3)c21,6.8794260687941495,388.00903622799996,4,1,5.049400000000002,True
2600,CHEMBL3671532,136.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CNC,6.866461091629782,516.0920788840001,7,4,3.113900000000001,True
2601,CHEMBL3934539,136.0,nM,CCC(=O)Nc1cc2c(NCc3ccccc3)ncnc2cc1OC,6.866461091629782,336.15862588,5,2,3.599000000000003,True
2602,CHEMBL2086760,137.0,nM,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccc(Cl)cc2)c2ncc[nH]2)C(=O)N3)CC1,6.863279432843593,447.18258813200003,4,3,4.870500000000004,True
2603,CHEMBL4073912,137.0,nM,FC(F)(F)c1csc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)n1,6.863279432843593,480.0205487240001,6,3,6.311000000000002,True
2604,CHEMBL3775046,137.9,nM,O=C1COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2N1CCCN1CCCCC1,6.860435733824151,469.1680809400001,6,1,4.767300000000004,True
2606,CHEMBL3233780,139.0,nM,CCN(CC)CCN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,6.856985199745905,490.17178641600003,7,2,4.995700000000004,True
2607,CHEMBL119033,139.0,nM,COc1cccc2ncnc(Nc3cccc(Br)c3)c12,6.856985199745905,329.01637410399996,4,1,4.1445000000000025,True
2608,CHEMBL3926223,140.0,nM,NS(=O)(=O)c1ccc(Nc2nncc3ccccc23)cc1,6.853871964321762,300.06809662399996,5,2,2.0208,True
2609,CHEMBL3612592,140.0,nM,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21,6.853871964321762,428.129611496,8,1,3.9028000000000027,True
2610,CHEMBL81375,140.0,nM,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CN(C)CCO)cc5)sc34)ccc2[nH]1,6.853871964321762,442.182732452,5,3,5.9207200000000055,True
2613,CHEMBL251123,140.0,nM,CCOc1cc2ncnc(/C=C/CCCc3ccccc3)c2cc1OCC,6.853871964321762,362.19942807199993,4,0,5.463300000000005,True
2614,CHEMBL2325094,140.0,nM,Clc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1Cl,6.853871964321762,416.084703936,2,0,7.502300000000004,True
2615,CHEMBL3946259,140.0,nM,Cc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,6.853871964321762,417.16641160399996,4,2,5.091820000000004,True
2617,CHEMBL193544,140.0,nM,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,6.853871964321762,475.177502752,7,1,5.473800000000005,True
2618,CHEMBL2064386,140.0,nM,O=c1oc2cc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3cc2n1CCCN1CCOCC1,6.853871964321762,511.22195440800004,9,1,4.582600000000004,True
2619,CHEMBL398388,140.0,nM,NC(=O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.853871964321762,498.22918570400003,8,2,3.707300000000002,True
2620,CHEMBL246694,140.0,nM,NC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.853871964321762,445.16625110000007,8,2,3.0119000000000007,True
2621,CHEMBL3622669,141.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC1CC(F)(F)C1,6.85078088734462,491.13358725200004,6,3,5.056500000000003,True
2623,CHEMBL4166210,142.7,nM,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-n3cccn3)n2)c(OC)cc1N1CCN(C)CC1,6.845576026885353,525.2600712320001,10,3,4.034400000000002,True
2624,CHEMBL4226965,143.0,nM,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1,6.844663962534938,472.2335221360001,7,4,3.7405000000000026,True
2625,CHEMBL3087208,143.6,nM,C=CC(=O)N1CCC(N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)CC1,6.842845560093719,596.3223371400001,8,1,4.099800000000004,True
2626,CHEMBL4079649,144.0,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(Cl)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.84163750790475,588.2728001040001,7,1,4.891320000000005,True
2627,CHEMBL2437457,144.1,nM,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)cc1,6.841336019186011,418.09450140000007,7,2,3.6972000000000014,True
2629,CHEMBL3297891,145.2,nM,Cc1nc(Nc2cccc3ccccc23)c2cc(C)oc2n1,6.838033383635925,289.1215121,4,1,4.736440000000003,True
2631,CHEMBL2337373,147.0,nM,Nc1nc(Nc2ccccc2)c2c(n1)[nH]c1ccccc12,6.832682665251824,275.117095416,4,3,3.4369000000000014,True
2632,CHEMBL345988,147.0,nM,Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,6.832682665251824,353.027607484,4,3,4.199400000000001,True
2633,CHEMBL3622647,147.4,nM,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(C#N)c3)ncnc2cc1O[C@H]1CCOC1,6.831502516476967,476.19721688000004,8,2,3.6081800000000017,True
2634,CHEMBL3930965,148.0,nM,COc1cc2ncnc(Nc3ccc(Cc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,6.8297382846050425,494.24302420000004,7,2,4.958300000000004,True
2635,CHEMBL4078026,148.0,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C(C)=O)CC5)c(C)c4)nc32)C1,6.8297382846050425,630.3078299480001,8,1,4.3023200000000035,True
2636,CHEMBL3676394,149.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(NC(=O)CN(C)C)C(C)C,6.826813731587726,572.1546791400001,7,3,4.480700000000004,True
2637,CHEMBL1271618,149.0,nM,CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)Cc4ccccc4)c23)C1,6.826813731587726,451.204196168,7,2,2.7093000000000007,True
2638,CHEMBL57347,150.0,nM,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1,6.823908740944319,544.223263068,7,3,4.968000000000003,True
2639,CHEMBL186080,150.0,nM,Cc1cc2c(Nc3ccc(F)c(Cl)c3)ncnn2c1,6.823908740944319,276.05780222,4,1,3.5738200000000013,True
2640,CHEMBL3416612,150.0,nM,C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccc(F)cc1,6.823908740944319,350.984108672,4,1,4.766000000000002,True
2641,CHEMBL1951415,150.0,nM,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)n1,6.823908740944319,337.17027386,5,1,4.233600000000003,True
2642,CHEMBL461113,150.0,nM,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)OCCN1CCOCC1,6.823908740944319,483.1673319919999,9,2,3.5238000000000023,True
2644,CHEMBL321193,150.0,nM,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21,6.823908740944319,412.04938104800004,6,2,4.751500000000003,True
2646,CHEMBL1641990,150.0,nM,CN(C)C/C=C/C(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,6.823908740944319,449.08512236,5,2,4.668880000000003,True
2647,CHEMBL258694,150.0,nM,Cc1nnc(-c2cn3ncnc(Nc4cnc5[nH]ccc5c4)c3c2C(C)C)o1,6.823908740944319,374.16035719599995,8,2,3.8310200000000014,True
2648,CHEMBL391387,150.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccnc5)c(Cl)c4)c23)CC1,6.823908740944319,463.188736132,8,2,4.023400000000002,True
2649,CHEMBL2087354,150.0,nM,Cc1ccc(S(=O)(=O)N2CCOc3cc4ncnc(Nc5cccc(Br)c5)c4cc3OCC2)cc1,6.823908740944319,554.062338316,7,1,4.906420000000004,True
2650,CHEMBL380386,150.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN[C@H](C)C(N)=O,6.823908740944319,403.12113074800004,6,3,3.137900000000001,True
2651,CHEMBL157128,150.0,nM,COCC1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.823908740944319,517.111337108,6,2,4.665280000000004,True
2652,CHEMBL190567,150.0,nM,COCC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,6.823908740944319,434.02397372,5,2,3.5629000000000017,True
2653,CHEMBL251497,151.5,nM,CC(C)(O)C#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,6.819587367161676,355.088768,4,2,4.288300000000002,True
2654,CHEMBL447230,152.0,nM,COc1cc2ncnc(N(C)c3cccc(Br)c3)c2cc1OC,6.818156412055227,373.04258885199994,5,0,4.177400000000003,True
2655,CHEMBL4081252,153.0,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccc(OC)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.815308569182401,584.3223371400001,8,1,4.246520000000004,True
2656,CHEMBL3416437,153.0,nM,COc1ccccc1-c1cc2c(N[C@H](C)c3ccccn3)ncnc2s1,6.815308569182401,362.12013219600004,6,1,4.935000000000003,True
2657,CHEMBL3800597,153.7,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC)CC4)cc3OC)ncc2SC)c1,6.813326132500254,548.220574504,9,2,4.926100000000004,True
2658,CHEMBL3671551,154.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(C)=O,6.8124792791635365,501.08117985200005,6,3,4.302900000000004,True
2659,CHEMBL3416602,156.0,nM,CC(Nc1ncnc2sc(Br)cc12)c1ccccc1,6.806875401645538,332.99353048399996,4,1,4.626900000000003,True
2660,CHEMBL379047,156.0,nM,CN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.806875401645538,433.030499944,4,2,4.838400000000003,True
2662,CHEMBL3671540,156.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)cc3F)ncnc2cc1OCCNC(=O)CN(C)C,6.806875401645538,470.187795068,7,3,2.8327,True
2663,CHEMBL137082,156.0,nM,C=CC(=O)N(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,6.806875401645538,496.1222361400001,7,1,3.7722000000000024,True
2664,CHEMBL3921655,156.3,nM,CC#CC(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,6.806041021980813,466.21172407200004,7,2,4.491000000000003,True
