,ChEMBL_ID,smiles,pIC50,unwantedID
962,CHEMBL3671551,CC(COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C)NC(=O)C,6.8124792791635365,['Michael-acceptor']
963,CHEMBL379047,CN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.806875401645538,['Alkyl-halide']
964,CHEMBL3671540,CN(C)CC(=O)NCCOc1cc2ncnc(Nc3ccc(F)cc3F)c2cc1NC(=O)C=C,6.806875401645538,"['Aliphatic-long-chain', 'Michael-acceptor']"
965,CHEMBL137082,Brc1cccc(Nc2ncnc3cnc(cc23)N(CCCN4CCOCC4)C(=O)C=C)c1,6.806875401645538,['Michael-acceptor']
966,CHEMBL3921655,CC#CC(=N[C@@H]1CC[C@@H](CC1)n2nc(c3ccc(Oc4ccccc4)cc3)c5c(N)ncnc25)O,6.806041021980812,"['Imine', 'Imine', 'Triple-bond']"
967,CHEMBL3671535,COC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.801342913045577,"['Aliphatic-long-chain', 'Michael-acceptor']"
968,CHEMBL540082,Cl.[O-][N+](=O)c1cccc2c3ncnc(Nc4cccc(Br)c4)c3sc12,6.801342913045577,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
969,CHEMBL96489,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,6.798602875679549,['Aniline']
970,CHEMBL3806066,COCCOc1cc2ncnc(Nc3cccc(OC)c3)c2c4OCCOc14,6.796151536253765,['Aliphatic-long-chain']
971,CHEMBL245867,NCCCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)c12,6.795880017344077,['Aliphatic-long-chain']
972,CHEMBL2325106,COc1ccc(cc1)C2=NN(C(C2)c3cccc4ccccc34)C(=S)N,6.795880017344077,['Thiocarbonyl-group']
973,CHEMBL1817964,COC1=C(C)C(=O)C(=C(O1)\C=C\C(C)C\C=C\C(=C\C(C)C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)\C(=C\C)\C)\C)C,6.795880017344077,"['Isolate-alkene', 'Polyene']"
974,CHEMBL3922922,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)\C=C\CN5CCN(C)CC5,6.785156151952302,['Michael-acceptor']
975,CHEMBL243628,CCOc1cc2ncnc(NC3=CC(=O)C(=CC3=O)OCc4ccc(F)c(F)c4)c2cc1NC(=O)\C=C\CN(C)C,6.778064400171995,"['Chinone', 'Michael-acceptor']"
976,CHEMBL3622628,Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)C=C)cc23)cc1C#N,6.776504059037608,['Michael-acceptor']
977,CHEMBL69960,Cc1cc([nH]c1\C=C\2/C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C(=O)N5CCOCC5,6.769551078621726,['Michael-acceptor']
978,CHEMBL193368,CCc1c(cn2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c12)C(=O)OCCCn6ccnc6,6.769551078621726,['Aliphatic-long-chain']
979,CHEMBL3676393,CC(COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C)NC(=O)CN(C)C,6.764471553092451,['Michael-acceptor']
980,CHEMBL248391,COc1cc2c(N[C@@H]3C[C@H]3c4ccccc4)c(cnc2cc1OCCCc5cccnc5)C#N,6.761953896871206,['Aliphatic-long-chain']
981,CHEMBL3676343,CN(C)CC(=O)NCCOc1cc2ncnc(Nc3c(F)cc(Br)cc3F)c2cc1NC(=O)C=C,6.7569619513137065,"['Aliphatic-long-chain', 'Michael-acceptor']"
982,CHEMBL3608429,CC(C)n1cnc2c(Nc3cnn(C)c3)nc(nc12)N4C[C@@H](F)[C@@H](C4)NC(=O)C=C,6.7495799976911055,['Michael-acceptor']
983,CHEMBL305782,Cc1[nH]c(\C=C\2/C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c23)c(C)c1CCC(=O)O,6.7447274948966935,['Michael-acceptor']
984,CHEMBL455433,O=C(O[C@H]1CN[C@@H](C1)C#Cc2cc3ncnc(NCc4cccc(Oc5ccccc5)c4)c3s2)N6CCOCC6,6.7447274948966935,['Triple-bond']
985,CHEMBL3235201,Cc1ccc(Oc2nc3ccc(C)cc3cc2\C=N\NC(=O)Cn4c(C)ncc4[N+](=O)[O-])cc1,6.7447274948966935,"['Imine', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
986,CHEMBL3896779,O=C(Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1)\C=C\CN5CCCC5,6.7447274948966935,['Michael-acceptor']
987,CHEMBL552859,Cl.CN(C)CC(=C)C(=O)c1ccc(OCc2ccccc2)cc1,6.7447274948966935,['Michael-acceptor']
988,CHEMBL572030,CN(C)CCN(N=Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OC=C,6.7447274948966935,"['Acyclic-c=c-o', 'Diazo-group', 'Oxygen-nitrogen-single-bond']"
989,CHEMBL3608430,CC(C)n1cnc2c(Nc3ccc(cc3)N4CCN(C)CC4)nc(nc12)N5C[C@H]6CN(C[C@H]6C5)C(=O)C=C,6.742321425130816,['Michael-acceptor']
990,CHEMBL3969628,Clc1cc(Nc2ncnc3cc4OC(=O)N(CCOC(=O)CBr)c4cc23)ccc1N5CCCCC5,6.735182176990462,['Alkyl-halide']
991,CHEMBL3805089,CC(C)Oc1cc2ncnc(Nc3ccc(C)c(c3)[N+](=O)[O-])c2c4OCCOc14,6.7340036295049215,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
992,CHEMBL249921,OCCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,6.7309542903423765,['Triple-bond']
993,CHEMBL1812573,[O-][N+](=O)c1cccc(\C=C\C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)c1,6.721246399047171,"['Michael-acceptor', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
994,CHEMBL453398,Clc1cc(Nc2ncnc3cc(C#C[C@@H]4C[C@H](CN4)OC(=O)N5CCOCC5)sc23)ccc1Oc6ccccn6,6.721246399047171,['Triple-bond']
995,CHEMBL3612562,COCCN1C(=O)Oc2cc3ncnc(Nc4cccc(c4)C#C)c3cc12,6.721246399047171,['Triple-bond']
996,CHEMBL136102,CN(C)CCCNC(=O)\C=C\C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,6.714442690992228,"['Aliphatic-long-chain', 'Michael-acceptor']"
997,CHEMBL3608434,CCn1cc(Nc2nc(nc3c2ncn3C)N4C[C@@H](F)[C@@H](C4)NC(=O)C=C)c(OC)n1,6.7121982700697735,['Michael-acceptor']
998,CHEMBL139307,Brc1cccc(Nc2ncnc3ccc(cc23)N(CCCN4CCOCC4)C(=O)C=C)c1,6.7121982700697735,['Michael-acceptor']
999,CHEMBL2112369,COC[C@@H]1CCCN1C\C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2,6.7121982700697735,['Michael-acceptor']
1000,CHEMBL3622620,COCCOc1cc2ncnc(Nc3ccc(F)c(c3)C#N)c2cc1NC(=O)C=C,6.70818731253288,"['Aliphatic-long-chain', 'Michael-acceptor']"
1001,CHEMBL3671575,CCC(=O)N1CCCC1C(=O)NCCOc2cc3ncnc(Nc4ccc(Br)cc4F)c3cc2NC(=O)C=C,6.707743928643524,"['Aliphatic-long-chain', 'Michael-acceptor']"
1002,CHEMBL3092311,COCCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4,6.705533773838407,['Aliphatic-long-chain']
1003,CHEMBL3671528,CCN(C)CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.703334809738469,"['Aliphatic-long-chain', 'Michael-acceptor']"
1004,CHEMBL3891187,COc1cccc(NC2=NC=C(C(=Nc3cccc(c3)N=C(O)C=C)N2)C(F)(F)F)c1OC,6.698970004336019,"['Imine', 'Imine']"
1005,CHEMBL3954906,COc1ccccc1NC2=NC=C(Br)C(=Nc3cccc(c3)N=C(O)C=C)N2,6.698970004336019,"['Imine', 'Imine']"
1006,CHEMBL3347487,CC1(C)[C@H]2CC3OB(COc4ccc5ncnc(Nc6cccc(Cl)c6)c5c4)O[C@@]3(C)[C@@H]1C2,6.698970004336019,['Heavy-metal']
1007,CHEMBL3938358,COc1ccc(NC2=NC=C(Cl)C(=Nc3cccc(c3)N=C(O)C=C)N2)c(OC)c1,6.698970004336019,"['Imine', 'Imine']"
1008,CHEMBL3928176,COc1ccccc1Nc2ncc(F)c(Oc3cccc(c3)N=C(O)C=C)n2,6.698970004336019,"['Imine', 'Imine']"
1009,CHEMBL3913778,COc1ccc(Nc2ncc(Cl)c(Oc3cccc(c3)N=C(O)C=C)n2)c(OC)c1,6.698970004336019,"['Imine', 'Imine']"
1010,CHEMBL3947802,COc1ccc(Nc2ncc(c(Oc3cccc(c3)N=C(O)C=C)n2)C(F)(F)F)c(OC)c1,6.698970004336019,"['Imine', 'Imine']"
1011,CHEMBL3978161,COc1ccccc1Nc2ncc(c(Oc3cccc(c3)N=C(O)C=C)n2)C(F)(F)F,6.698970004336019,"['Imine', 'Imine']"
1012,CHEMBL3903641,COc1ccccc1NC2=NC=C(C(=Nc3cccc(c3)N=C(O)C=C)N2)C(F)(F)F,6.698970004336019,"['Imine', 'Imine']"
1013,CHEMBL432903,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c23)c1C,6.698970004336019,['Michael-acceptor']
1014,CHEMBL137189,CN=NNc1ccc2ncnc(Nc3cccc(C)c3)c2c1,6.698970004336019,"['Diazo-group', 'Oxygen-nitrogen-single-bond']"
1015,CHEMBL337026,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n3c4ccccc4c5c6C(=O)NC(=O)c6c7c8ccccc8n2c7c35,6.698970004336019,['Phosphor-p-phthalimide']
1016,CHEMBL343352,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.698970004336019,['Aniline']
1017,CHEMBL3085379,CCN(CC)[C@](C)(Cc1ccncc1)C#Cc2ncnc3cc(OC)c(OC)cc23,6.698970004336019,['Triple-bond']
1018,CHEMBL3806005,COCCOc1cc2ncnc(Nc3ccc(F)cc3)c2c4OCCOc14,6.698319050706424,['Aliphatic-long-chain']
1019,CHEMBL3977504,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,6.696803942579511,['Michael-acceptor']
1020,CHEMBL2346678,Nc1cccc(c1)c2c(oc3ncnc(N[C@H](CO)c4ccccc4)c23)c5ccccc5,6.692503962086787,['Aniline']
1021,CHEMBL93537,Brc1cccc(Nc2ncnc3ccc(NC(=O)\C=C\CN4CCSCC4)cc23)c1,6.692503962086787,['Michael-acceptor']
1022,CHEMBL210378,CN(C(=O)N(CCCl)N=O)c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.690369832574103,"['Alkyl-halide', 'N-nitroso', 'Oxygen-nitrogen-single-bond']"
1023,CHEMBL248864,COc1cc2ncnc(Nc3cccc(c3)C#CC(C)(C)O)c2cc1OC,6.6865546295735845,['Triple-bond']
1024,CHEMBL104244,CN1CCN(CCCCNc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)CC1,6.6777807052660805,['Aliphatic-long-chain']
1025,CHEMBL2325108,NC(=S)N1N=C(CC1c2cccc3ccccc23)c4ccc(Cl)c(Cl)c4,6.6777807052660805,['Thiocarbonyl-group']
1026,CHEMBL3088220,Cc1ncc([N+](=O)[O-])n1C\C(=N\NC(=O)c2ccc(O)cc2)\c3ccc(Br)cc3,6.6777807052660805,"['Imine', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
1027,CHEMBL69964,CN1CCN(CC1)C(=O)c2[nH]c(\C=C\3/C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c34)cc2C,6.6777807052660805,['Michael-acceptor']
1028,CHEMBL3774396,O=C1COc2cc3ncnc(Nc4cccc(c4)C#C)c3cc2N1CCCN5CCCCC5,6.674895017028593,['Triple-bond']
1029,CHEMBL3676366,COCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1NC(=O)C=C,6.671620396561263,"['Aliphatic-long-chain', 'Halogenated-ring', 'Michael-acceptor']"
1030,CHEMBL94123,Brc1cccc(Nc2ncnc3ccc(NC(=O)\C=C\N4CCOCC4)cc23)c1,6.667561540084393,['Michael-acceptor']
1031,CHEMBL3676373,CN(C)CC(=O)NC(C)(C)COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.653647025549363,['Michael-acceptor']
1032,CHEMBL80030,CN(C)CC(=C)C(=O)c1ccc(OS(=O)(=O)c2ccc(cc2)C(=O)O)cc1,6.638272163982407,"['Michael-acceptor', 'Sulfonic-acid']"
1033,CHEMBL3663929,CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCC(CC3)N4CCN(C)CC4)nc1O[C@@H]5CCN(C5)C(=O)C=C,6.638272163982407,['Michael-acceptor']
1034,CHEMBL2064380,CCOC(=O)c1ccc(O)c(Nc2ncnc3cc4OC(=O)N(CCCN5CCOCC5)c4cc23)c1,6.638272163982407,['Catechol']
1035,CHEMBL3092304,Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)NCC#C)cc23)cc1Cl,6.6345120151091015,['Triple-bond']
1036,CHEMBL3806172,CCOC(C)Oc1cc2ncnc(Nc3ccc(F)c(c3)[N+](=O)[O-])c2c4OCCOc14,6.633950790199765,"['Het-c-het-not-in-ring', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
1037,CHEMBL138125,Brc1cccc(Nc2ncnc3ccc(NN=NCc4ccccn4)cc23)c1,6.623423042943487,"['Diazo-group', 'Oxygen-nitrogen-single-bond']"
1038,CHEMBL3912361,ClCC(=O)OCCN1C(=O)Oc2cc3ncnc(Nc4ccc(N5CCCCC5)c(Cl)c4)c3cc12,6.619788758288393,['Alkyl-halide']
1039,CHEMBL455434,O=C(O[C@H]1CN[C@@H](C1)C#Cc2cc3ncnc(Nc4ccc(Cc5ccccc5)cc4)c3s2)N6CCOCC6,6.619788758288393,['Triple-bond']
1040,CHEMBL571809,CN(COC(=O)C)N=Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.619788758288393,"['Diazo-group', 'Het-c-het-not-in-ring', 'Oxygen-nitrogen-single-bond']"
1041,CHEMBL3676391,CCOC(=O)CC(=O)OCCOCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.6090648928966225,"['Aliphatic-long-chain', 'Betaketo/anhydride', 'Michael-acceptor']"
1042,CHEMBL3815115,Brc1cccc(Nc2ncnc3ccc(NC(=S)NCCCN4CCOCC4)cc23)c1,6.607303046740334,"['Aliphatic-long-chain', 'Thiocarbonyl-group']"
1043,CHEMBL79060,Cc1cc2cc(Nc3ccnc4cc(sc34)c5ccc(CNCCN6CCNCC6)cc5)ccc2[nH]1,6.6020599913279625,['Aliphatic-long-chain']
1044,CHEMBL91748,CN(C)\C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.6020599913279625,['Michael-acceptor']
1045,CHEMBL3671544,CC(CN(C)C)C(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.6003262785189625,"['Aliphatic-long-chain', 'Michael-acceptor']"
1046,CHEMBL190651,COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,6.598599459218455,['Halogenated-ring']
1047,CHEMBL3671543,CO\N=C\C(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.591760034688151,"['Aliphatic-long-chain', 'Imine', 'Michael-acceptor', 'Oxygen-nitrogen-single-bond']"
1048,CHEMBL3671534,NCCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.58838029403677,"['Aliphatic-long-chain', 'Michael-acceptor']"
1049,CHEMBL3746557,CC(=O)N1N=C(CC1c2ccc(cc2)C(=O)OCCn3c(C)ncc3[N+](=O)[O-])c4ccc(cc4)C(F)(F)F,6.585026652029183,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
1050,CHEMBL403357,CO\N=C\c1c(N)ncnc1Nc2ccc3c(cnn3Cc4cccc(OC)c4)c2,6.573488738635424,"['Imine', 'Oxygen-nitrogen-single-bond']"
1051,CHEMBL596964,COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,6.571865205971212,"['Aliphatic-long-chain', 'Hydroxamic-acid', 'Oxygen-nitrogen-single-bond']"
1052,CHEMBL3917698,CN(C)C\C=C\C(=O)N1CCC(CC1)n2nc(c3ccc(Oc4ccccc4)cc3)c5c(N)ncnc25,6.570732333566832,['Michael-acceptor']
1053,CHEMBL329642,C\C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.570247719997593,['Michael-acceptor']
1054,CHEMBL3347488,OB(O)\C=C\COc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.568636235841013,['Heavy-metal']
1055,CHEMBL118904,[O-][N+](=O)c1cccc(c1)c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23,6.568636235841013,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
1056,CHEMBL3234866,COc1ccc(Oc2nc3ccccc3cc2\C=N\NC(=O)Cn4c(C)ncc4[N+](=O)[O-])cc1,6.568636235841013,"['Imine', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
1057,CHEMBL3797606,COc1cc(ccc1Nc2ncc(SC)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(C)CC4,6.566070234391535,['Michael-acceptor']
1058,CHEMBL460746,Oc1ccc(NC(=S)NC(=O)c2ccc(cc2)[N+](=O)[O-])cc1c3nc4ccccc4s3,6.552841968657781,"['Hydroquinone', 'Nitro-group', 'Oxygen-nitrogen-single-bond', 'Thiocarbonyl-group']"
1059,CHEMBL243410,CCOc1cc2ncnc(NC3=CC(=O)C(=CC3=O)OC(CF)CF)c2cc1NC(=O)\C=C\CN(C)C,6.547753425479562,"['Chinone', 'Michael-acceptor']"
1060,CHEMBL3676377,C[C@H](COc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1NC(=O)C=C)NC(=O)CN(C)C,6.543633966870956,"['Halogenated-ring', 'Michael-acceptor']"
1061,CHEMBL3905432,CC#CC(=O)N1CCC[C@H]1Cn2nc(c3ccc(Oc4ccccc4)cc3)c5c(N)ncnc25,6.538501473216982,['Triple-bond']
1062,CHEMBL210893,CN(C(=O)N(CCCl)N=O)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.531652669587842,"['Alkyl-halide', 'N-nitroso', 'Oxygen-nitrogen-single-bond']"
1063,CHEMBL3906330,Fc1ccc(Nc2ncnc3cc4OC(=O)N(CCOC(=O)CBr)c4cc23)cc1F,6.522878745280337,['Alkyl-halide']
1064,CHEMBL268868,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc4ccccc4)cc12,6.522878745280337,['Phosphor-p-phthalimide']
1065,CHEMBL424375,COc1cccc(c1)c2cn(c3ccc(CNCCO)cc3)c4ncnc(N)c24,6.522878745280337,['Aliphatic-long-chain']
1066,CHEMBL3982014,Nc1ncnc2c1c(nn2C3CCN(CC3)C(=O)\C=C\CN4CCOCC4)c5ccc(Oc6ccccc6)cc5,6.517698232776557,['Michael-acceptor']
1067,CHEMBL3969056,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cn1,6.517126416391246,['Michael-acceptor']
1068,CHEMBL255866,CO\N=C\c1c(N)ncnc1Nc2ccc3[nH]ncc3c2,6.514278573518419,"['Imine', 'Oxygen-nitrogen-single-bond']"
1069,CHEMBL77688,OC(=O)c1ccc(c(O)c1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2,6.508638306165728,"['Nitro-group', 'Oxygen-nitrogen-single-bond', 'Sulfonic-acid']"
1070,CHEMBL55794,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNC(C)C,6.508638306165728,['Aliphatic-long-chain']
1071,CHEMBL30973,CN(C)C\C=C\C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.508638306165728,['Michael-acceptor']
1072,CHEMBL172514,COCCNCCN1CCC(CC1)n2cc(c3cccc(OC)c3)c4c(N)ncnc24,6.508638306165728,['Aliphatic-long-chain']
1073,CHEMBL3676356,CN(C)CCOc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1NC(=O)C=C,6.493494967595128,"['Halogenated-ring', 'Michael-acceptor']"
1074,CHEMBL3671545,CC(CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C)N(C)C,6.488116639021127,"['Aliphatic-long-chain', 'Michael-acceptor']"
1075,CHEMBL3902180,Nc1ncnc2c1c(nn2C3CCCN(C3)C(=O)\C=C\CN4CCOCC4)c5ccc(Oc6ccccc6)cc5,6.4867823999320615,['Michael-acceptor']
1076,CHEMBL414631,COCOC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.481486060122112,"['Aliphatic-long-chain', 'Het-c-het-not-in-ring', 'Triple-bond']"
1077,CHEMBL3940060,Fc1ccc(Nc2ncnc3cc4OC(=O)N(CCOC(=O)CCl)c4cc23)cc1Cl,6.481486060122112,['Alkyl-halide']
1078,CHEMBL441279,COCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.481486060122112,"['Aliphatic-long-chain', 'Het-c-het-not-in-ring', 'Triple-bond']"
1079,CHEMBL31876,CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,6.481222931073225,['Triple-bond']
1080,CHEMBL249511,Fc1ccc(Nc2ncnc3ccc(cc23)C#Cc4ccccc4)cc1Cl,6.480172006224282,['Triple-bond']
1081,CHEMBL474524,COc1cc2ncnc(c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OCCCN5CCOCC5,6.477555766493679,['Aliphatic-long-chain']
1082,CHEMBL137788,CN=NNc1ccc2ncnc(NCc3ccccc3)c2c1,6.4749551929631535,"['Diazo-group', 'Oxygen-nitrogen-single-bond']"
1083,CHEMBL345077,[O-][S+](C=C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,6.468521082957745,['Charged-oxygen/sulfur-atoms']
1084,CHEMBL1173813,Cc1ccc(cc1)C2CC(=NN2C(=S)N)c3ccc(C)c(C)c3,6.468521082957745,['Thiocarbonyl-group']
1085,CHEMBL2324871,NC(=S)N1N=C(CC1c2ccc3ccccc3c2)c4ccc(Br)cc4,6.455931955649724,['Thiocarbonyl-group']
1086,CHEMBL290389,COc1cc(\C=C(/C#N)\C(=O)N)cc(Sc2nc3ccccc3s2)c1O,6.455931955649724,"['Conjugated-nitrile-group', 'Michael-acceptor']"
1087,CHEMBL1830274,Cc1ccc(cc1)\C(=N/NC(=S)N)\C=C\c2ccccc2,6.455931955649724,"['Imine', 'Oxygen-nitrogen-single-bond', 'Thiocarbonyl-group']"
1088,CHEMBL3805654,CCOC(C)Oc1cc2ncnc(Nc3ccc(F)c(c3)C#N)c2c4OCCOc14,6.453704164878558,['Het-c-het-not-in-ring']
1089,CHEMBL116308,[O-][N+](=O)c1cccc2ncnc(Nc3cccc(Br)c3)c12,6.449771646944907,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
1090,CHEMBL3622659,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN4CC[S+]([O-])CC4,6.447818661160665,"['Aliphatic-long-chain', 'Charged-oxygen/sulfur-atoms', 'Michael-acceptor']"
1091,CHEMBL3805260,CCOC(C)Oc1cc2ncnc(Nc3ccc(C)c(c3)[N+](=O)[O-])c2c4OCCOc14,6.439734602137285,"['Het-c-het-not-in-ring', 'Nitro-group', 'Oxygen-nitrogen-single-bond']"
1092,CHEMBL3671569,Fc1cc(Br)ccc1Nc2ncnc3cc(OCCNC(=O)c4ccc[nH]4)c(NC(=O)C=C)cc23,6.434152181326482,"['Aliphatic-long-chain', 'Michael-acceptor']"
1093,CHEMBL56393,Oc1ccc(\C=C(/C#N)\C(=O)c2ccc(O)c(O)c2)cc1O,6.431798275933005,"['Catechol', 'Conjugated-nitrile-group', 'Michael-acceptor']"
1094,CHEMBL2437457,Clc1ccc(Nc2ncc3N=CC(=O)N(c4ccc(NC(=O)C=C)cc4)c3n2)cc1,6.427709393848582,['Michael-acceptor']
1095,CHEMBL281467,Brc1cccc(Nc2c(cnc3ncc(NC(=O)C=C)cc23)C#N)c1,6.426200417784259,['Michael-acceptor']
1096,CHEMBL356324,Oc1ccc(\C=C(/C#N)\S(=O)(=O)\C(=C\c2ccc(O)c(O)c2)\C#N)cc1O,6.420216403383192,"['Catechol', 'Conjugated-nitrile-group']"
1097,CHEMBL2064373,O=C1Oc2cc3ncnc(Nc4cccc(c4)C#C)c3cc2N1CCCN5CCOCC5,6.420216403383192,['Triple-bond']
1098,CHEMBL3968716,Nc1ncnc2c1c(nn2[C@H]3CCCN(C3)C(=O)\C=C\CN4CCOCC4)c5ccc(Oc6ccccc6)cc5,6.4160082008016825,['Michael-acceptor']
1099,CHEMBL3805280,COCCOc1cc2ncnc(Nc3ccc(F)c(c3)C#N)c2c4OCCOc14,6.411392195257314,['Aliphatic-long-chain']
1100,CHEMBL3671548,CN(C(=O)C=C)c1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C,6.410050398674293,"['Aliphatic-long-chain', 'Michael-acceptor']"
1101,CHEMBL3799864,COc1cc(ccc1Nc2ncc(SC)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCCN(CC4)C(=O)C,6.409604052815987,['Michael-acceptor']
1102,CHEMBL3813876,Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCCN4CCOCC4)cc23)cc1Cl,6.4089353929735005,"['Aliphatic-long-chain', 'Thiocarbonyl-group']"
1103,CHEMBL1828862,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c2ccc(F)cc2,6.4089353929735005,"['Nitro-group', 'Oxygen-nitrogen-single-bond']"
1104,CHEMBL583683,CN(N=Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCCl,6.4089353929735005,"['Alkyl-halide', 'Diazo-group', 'Oxygen-nitrogen-single-bond']"
1105,CHEMBL2437468,COc1cc(ccc1Nc2ncc3N=CC(=O)N(c4ccc(NC(=O)C=C)cc4)c3n2)N5CCN(C)CC5,6.4034029043735385,['Michael-acceptor']
1106,CHEMBL74432,CNC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2,6.3979400086720375,"['Nitro-group', 'Oxygen-nitrogen-single-bond', 'Sulfonic-acid']"
1107,CHEMBL522116,CSCc1cc(\C=C\2/C(=O)Nc3ccccc23)cc(CSC)c1O,6.3979400086720375,"['Michael-acceptor', 'Stilbene']"
1108,CHEMBL55979,CC(NC(=O)\C(=C\c1ccc(O)c(O)c1)\C#N)c2ccccc2,6.3979400086720375,"['Catechol', 'Conjugated-nitrile-group', 'Michael-acceptor']"
