,molecule_chembl_id,IC50,units,smiles,pIC50
2718,CHEMBL1242852,179.0,nM,CC(C)n1nc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c2c(N)ncnc21,6.747146969020107
2719,CHEMBL552859,180.0,nM,C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,6.7447274948966935
2720,CHEMBL305782,180.0,nM,Cc1[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c(C)c1CCC(=O)O,6.7447274948966935
2721,CHEMBL1421,180.0,nM,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,6.7447274948966935
2722,CHEMBL572030,180.0,nM,C=COC(=O)N(CCN(C)C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.7447274948966935
2723,CHEMBL3235201,180.0,nM,Cc1ccc(Oc2nc3ccc(C)cc3cc2/C=N/NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,6.7447274948966935
2724,CHEMBL3896779,180.0,nM,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,6.7447274948966935
2725,CHEMBL455433,180.0,nM,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(NCc4cccc(Oc5ccccc5)c4)c3s2)C1)N1CCOCC1,6.7447274948966935
2726,CHEMBL402011,180.0,nM,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,6.7447274948966935
2727,CHEMBL3414594,183.0,nM,COc1ccccc1-c1cc2c(NCc3ccccn3)ncnc2s1,6.73754891026957
2728,CHEMBL4229010,183.0,nM,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N(CC)CC)cc3OC)n2)c1,6.73754891026957
2729,CHEMBL3416608,183.0,nM,CC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,6.73754891026957
2730,CHEMBL3969628,184.0,nM,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCCCC5)c(Cl)c4)c3cc21,6.735182176990463
2731,CHEMBL3805089,184.5,nM,Cc1ccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)cc1[N+](=O)[O-],6.734003629504921
2732,CHEMBL249921,185.8,nM,OCCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,6.7309542903423765
2733,CHEMBL3775459,186.9,nM,Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)c1,6.728390698621168
2734,CHEMBL513716,187.0,nM,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4c(F)cccc4F)c3s2)cc1,6.7281583934635005
2735,CHEMBL204268,187.0,nM,COc1cc(OC2CCOC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,6.7281583934635005
2736,CHEMBL3133757,188.0,nM,CCN(CCO)CCCOc1ccc2c(Nc3cccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)ncnc2c1,6.7258421507363195
2737,CHEMBL4069277,188.2,nM,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C(C)=O,6.725380380908762
2738,CHEMBL4206193,188.3,nM,COc1ccc(-c2c3c4cc(OC)c(OCCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O.O=C(O)C(F)(F)F,6.7251496799833355
2739,CHEMBL3752404,189.49,nM,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1,6.722413704215237
2740,CHEMBL392774,190.0,nM,COC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,6.721246399047171
2741,CHEMBL247711,190.0,nM,COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCCNCC1,6.721246399047171
2742,CHEMBL247915,190.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccnc5)c4)c23)CC1,6.721246399047171
2743,CHEMBL2425088,190.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(CCO2)C1,6.721246399047171
2744,CHEMBL111038,190.0,nM,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,6.721246399047171
2745,CHEMBL246073,190.0,nM,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@H]6CCCNC6)c45)ccc32)c1,6.721246399047171
2746,CHEMBL1821870,190.0,nM,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Cl)cc3)C2)cc1C,6.721246399047171
2747,CHEMBL1934626,190.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCCC2)c(F)c1,6.721246399047171
2748,CHEMBL1688861,190.0,nM,CC(C)(N)c1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,6.721246399047171
2749,CHEMBL453398,190.0,nM,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Oc5ccccn5)c(Cl)c4)c3s2)C1)N1CCOCC1,6.721246399047171
2750,CHEMBL3612562,190.0,nM,C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC)c4cc23)c1,6.721246399047171
2751,CHEMBL1812573,190.0,nM,O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.721246399047171
2752,CHEMBL109631,190.0,nM,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21,6.721246399047171
2753,CHEMBL413987,191.0,nM,C[C@@H](CN(C)C(=O)CO)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,6.718966632752272
2754,CHEMBL153419,191.0,nM,c1ccc(CNc2ncnc3c2sc2ccccc23)cc1,6.718966632752272
2755,CHEMBL4227490,192.0,nM,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccccc3OC)n2)c1,6.71669877129645
2756,CHEMBL136102,193.0,nM,CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,6.714442690992226
2757,CHEMBL2112369,194.0,nM,COC[C@@H]1CCCN1C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.7121982700697735
2758,CHEMBL3923551,194.0,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.7121982700697735
2759,CHEMBL139307,194.0,nM,C=CC(=O)N(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.7121982700697735
2760,CHEMBL3622620,195.8,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(C#N)c3)ncnc2cc1OCCOC,6.708187312532881
2761,CHEMBL3671575,196.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C(=O)CC,6.707743928643524
2762,CHEMBL3092311,197.0,nM,COCCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.7055337738384075
2763,CHEMBL3671528,198.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN(C)CC,6.703334809738469
2764,CHEMBL393787,200.0,nM,O[C@@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,6.698970004336019
2765,CHEMBL343352,200.0,nM,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.698970004336019
2766,CHEMBL3928176,200.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2F)c1,6.698970004336019
2767,CHEMBL3947802,200.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2C(F)(F)F)c1,6.698970004336019
2768,CHEMBL137189,200.0,nM,C/N=N/Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,6.698970004336019
2769,CHEMBL3814878,200.0,nM,C=CC(=O)NCCCn1c(-c2nc(-c3cnn(C4CCN(C)CC4)c3)cnc2N)nc2ccccc21,6.698970004336019
2770,CHEMBL4087709,200.0,nM,COc1cc2cnnc(Nc3ccc(Cl)cc3F)c2cc1OC,6.698970004336019
2771,CHEMBL432903,200.0,nM,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c1C,6.698970004336019
2772,CHEMBL3325479,200.0,nM,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(OC)ccc2n2nnnc12,6.698970004336019
2773,CHEMBL1095761,200.0,nM,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,6.698970004336019
2774,CHEMBL3938358,200.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)cc3OC)ncc2Cl)c1,6.698970004336019
2775,CHEMBL3913778,200.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2Cl)c1,6.698970004336019
2776,CHEMBL3891187,200.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3OC)ncc2C(F)(F)F)c1,6.698970004336019
2777,CHEMBL3954906,200.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2Br)c1,6.698970004336019
2778,CHEMBL3699619,200.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)cc3OC)ncc2Cl)c1,6.698970004336019
2779,CHEMBL3978161,200.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2C(F)(F)F)c1,6.698970004336019
2780,CHEMBL337026,200.0,nM,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,6.698970004336019
2781,CHEMBL3347487,200.0,nM,CC1(C)[C@H]2CC3OB(COc4ccc5ncnc(Nc6cccc(Cl)c6)c5c4)O[C@@]3(C)[C@@H]1C2,6.698970004336019
2782,CHEMBL4212450,200.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CO)n1,6.698970004336019
2783,CHEMBL24828,200.0,nM,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,6.698970004336019
2784,CHEMBL181275,200.0,nM,Fc1ccc(Nc2ncnc3nn4ccccc4c23)cc1Cl,6.698970004336019
2785,CHEMBL24979,200.0,nM,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCN(C)CC1,6.698970004336019
2786,CHEMBL2325093,200.0,nM,Cc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,6.698970004336019
2787,CHEMBL3699599,200.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC(C)(C)C)CC4)cc3OC)ncc2Cl)c1,6.698970004336019
2788,CHEMBL1907764,200.0,nM,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,6.698970004336019
2789,CHEMBL283088,200.0,nM,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,6.698970004336019
2790,CHEMBL3903641,200.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2C(F)(F)F)c1,6.698970004336019
2791,CHEMBL186001,200.0,nM,Cc1ccc(Nc2ncnn3cc(C)c(C)c23)cc1O,6.698970004336019
2792,CHEMBL330323,200.0,nM,COc1cc2ncnc(Nc3nccc4ccccc34)c2cc1OC,6.698970004336019
2793,CHEMBL371863,200.0,nM,CCOC(=O)c1cn2ncnc(NCc3ccccc3)c2c1CC,6.698970004336019
2794,CHEMBL593306,200.0,nM,COc1ccc2nc(-c3ccc(Nc4ncnc5cc(OCCCN6CCN(C)CC6)c(OC)cc45)cc3)sc2c1,6.698970004336019
2795,CHEMBL394462,200.0,nM,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12,6.698970004336019
2796,CHEMBL372293,200.0,nM,CCc1c(C(=O)N(C)C)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,6.698970004336019
2797,CHEMBL75208,200.0,nM,Cc1[nH]c2ncnc(Nc3cccc(C#N)c3)c2c1C,6.698970004336019
2798,CHEMBL322298,200.0,nM,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,6.698970004336019
2799,CHEMBL365606,200.0,nM,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C(C)C,6.698970004336019
2800,CHEMBL196738,200.0,nM,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C,6.698970004336019
2801,CHEMBL3085379,200.0,nM,CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)Cc1ccncc1,6.698970004336019
2802,CHEMBL3353408,200.0,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.698970004336019
2803,CHEMBL332938,200.0,nM,COc1ccc2ncnc(NCc3ccccc3)c2c1,6.698970004336019
2804,CHEMBL26641,200.0,nM,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,6.698970004336019
2805,CHEMBL246898,200.0,nM,CS(=O)(=O)CCNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.698970004336019
2806,CHEMBL3806005,200.3,nM,COCCOc1cc2ncnc(Nc3ccc(F)cc3)c2c2c1OCCO2,6.698319050706424
2807,CHEMBL3977504,201.0,nM,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,6.6968039425795105
2808,CHEMBL3237937,201.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCN(CCOc4no[n+]([O-])c4S(=O)(=O)c4ccccc4)CC3)c2)n1,6.6968039425795105
2809,CHEMBL4173470,202.3,nM,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-n3nccn3)n2)c(OC)cc1N1CCC(N(C)C)CC1,6.694004117229195
2810,CHEMBL427298,203.0,nM,CN(C)CCn1cnc2c(Cl)c3c(Nc4cccc(Br)c4)ncnc3cc21,6.692503962086787
2811,CHEMBL2346678,203.0,nM,Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,6.692503962086787
2812,CHEMBL93537,203.0,nM,O=C(/C=C/CN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.692503962086787
2813,CHEMBL210378,204.0,nM,CN(C(=O)N(CCCl)N=O)c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.690369832574101
2814,CHEMBL3900054,204.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C(=O)CO)CC1,6.690369832574101
2815,CHEMBL3087207,204.1,nM,C=CC(=O)N1CCC[C@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,6.69015699528393
2816,CHEMBL3980622,205.0,nM,CCC(=O)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cc1OC,6.688246138944246
2817,CHEMBL4289728,205.0,nM,N=c1oc2ccccc2cc1C(=O)N/N=C1\C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc21,6.688246138944246
2818,CHEMBL248864,205.8,nM,COc1cc2ncnc(Nc3cccc(C#CC(C)(C)O)c3)c2cc1OC,6.686554629573585
2819,CHEMBL1242476,207.0,nM,CC(C)n1nc(-c2ccc3c(N)n[nH]c3c2)c2c(N)ncnc21,6.684029654543082
2820,CHEMBL4083224,209.0,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCCN(C)CC5)c(C)c4)nc32)C1,6.679853713888946
2821,CHEMBL515401,209.0,nM,COc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OC,6.679853713888946
2822,CHEMBL395591,210.0,nM,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COCC6CNCCOC6)c45)ccc32)c1,6.6777807052660805
2823,CHEMBL372523,210.0,nM,CCc1c(NC(=O)OCc2ccccc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,6.6777807052660805
2824,CHEMBL400413,210.0,nM,CS(=O)(=O)N1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.6777807052660805
2825,CHEMBL1645477,210.0,nM,COc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1Cl,6.6777807052660805
2826,CHEMBL247100,210.0,nM,Cc1ccn2ncnc(Nc3ccc4[nH]ncc4c3)c12,6.6777807052660805
2827,CHEMBL3786220,210.0,nM,C=CC(=O)N1C[C@H](O)[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,6.6777807052660805
2828,CHEMBL3088220,210.0,nM,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(O)cc1)c1ccc(Br)cc1,6.6777807052660805
2829,CHEMBL104244,210.0,nM,CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,6.6777807052660805
2830,CHEMBL69964,210.0,nM,Cc1cc(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]c1C(=O)N1CCN(C)CC1,6.6777807052660805
2831,CHEMBL2325108,210.0,nM,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1cccc2ccccc12,6.6777807052660805
2832,CHEMBL3774396,211.4,nM,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCCCC2)C(=O)CO4)c1,6.674895017028593
2833,CHEMBL3948354,212.0,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)c(Cl)c3)ncnc2cc1OCCN1CCCCC1,6.673664139071248
2834,CHEMBL4086559,212.5,nM,C=CC(=O)Nc1cc(Nc2ncnc(-c3cn(C)c4ccccc34)c2OC)c(OC)cc1N(C)CCN(C)C,6.67264106561367
2835,CHEMBL3676366,213.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)COC,6.671620396561263
2836,CHEMBL94123,215.0,nM,O=C(/C=C/N1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.667561540084394
2837,CHEMBL257872,216.0,nM,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2C)cn1,6.665546248849069
2838,CHEMBL4096988,216.0,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5C[C@@H]6CN(C)C[C@@H]6C5)c(C)c4)nc32)C1,6.665546248849069
2839,CHEMBL2070199,216.0,nM,Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCO5)cc23)c1,6.665546248849069
2840,CHEMBL4078973,218.0,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CC6(CCN(C)CC6)C5)c(C)c4)nc32)C1,6.661543506395395
2841,CHEMBL2347965,218.0,nM,CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,6.661543506395395
2842,CHEMBL50647,220.0,nM,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21,6.657577319177793
2843,CHEMBL1090357,220.0,nM,CN(C)CCc1ccc(Nc2nccc(-c3c(-c4cccc(NC(=O)c5c(F)cccc5F)c4)nc4sccn34)n2)cc1,6.657577319177793
2844,CHEMBL338935,220.0,nM,CO[C@H]1[C@@H](N(C)C(=O)CN)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.657577319177793
2845,CHEMBL104153,220.0,nM,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,6.657577319177793
2846,CHEMBL4073874,220.0,nM,CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,6.657577319177793
2847,CHEMBL1242574,220.0,nM,CC(C)n1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,6.657577319177793
2848,CHEMBL3416627,220.0,nM,COc1ccccc1-c1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1,6.657577319177793
2849,CHEMBL234772,220.0,nM,O=C(O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.657577319177793
2850,CHEMBL122068,220.0,nM,Nc1nc(N)c2c(Nc3cccc(Cl)c3)[nH]nc2n1,6.657577319177793
2851,CHEMBL3676373,222.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)(C)NC(=O)CN(C)C,6.653647025549361
2852,CHEMBL1172781,223.0,nM,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,6.651695136951839
2853,CHEMBL4104717,224.5,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCC6(CCN(C)CC6)CC5)c(C)c4)nc32)C1,6.648783654660658
2854,CHEMBL4226702,225.0,nM,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCOCC4)cc3OC)n2)c1,6.647817481888637
2855,CHEMBL203936,225.0,nM,COc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1OC1CCN(C)CC1,6.647817481888637
2856,CHEMBL2105717,225.0,nM,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,6.647817481888637
2857,CHEMBL3403513,226.4,nM,Cc1nc(N(C)c2ccc3c(c2)CCO3)c2cc(C)oc2n1,6.645123577483766
2858,CHEMBL3633933,227.0,nM,CCNC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1,6.6439741428068775
2859,CHEMBL80030,230.0,nM,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)cc2)cc1,6.638272163982407
2860,CHEMBL219557,230.0,nM,COc1cc(Nc2c(C#N)cnc3cc(-c4coc(CN5CCN(C)CC5)c4)c(OC)cc23)c(Cl)cc1Cl,6.638272163982407
2861,CHEMBL4203110,230.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2N=[N+]=[N-])n1,6.638272163982407
2862,CHEMBL451074,230.0,nM,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5S(=O)(=O)c5cccc(F)c5)c4)c3s2)C1)N1CCOCC1,6.638272163982407
2863,CHEMBL308593,230.0,nM,Cc1[nH]c2ncnc(Nc3cccc(Cl)c3)c2c1-c1ccccc1,6.638272163982407
2864,CHEMBL2064380,230.0,nM,CCOC(=O)c1ccc(O)c(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,6.638272163982407
2865,CHEMBL593294,230.0,nM,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3O)c2cc1OCCCN1CCN(C)CC1,6.638272163982407
2866,CHEMBL3759015,230.0,nM,COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCCN1CCOCC1,6.638272163982407
2867,CHEMBL3092304,232.0,nM,C#CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.634512015109101
2868,CHEMBL3806172,232.3,nM,CCOC(C)Oc1cc2ncnc(Nc3ccc(F)c([N+](=O)[O-])c3)c2c2c1OCCO2,6.633950790199765
2869,CHEMBL3436360,232.4,nM,CN1CCN(C(=O)c2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,6.633763876281707
2870,CHEMBL4205688,232.9,nM,COc1ccc(-c2c3c4cc(OCCN(C)C)c(OCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,6.632830511465319
2871,CHEMBL399438,234.0,nM,N#Cc1cnc2cc(-c3ccc(CN4CCOCC4)cc3)ccc2c1N[C@@H]1C[C@H]1c1ccccc1,6.630784142589857
2872,CHEMBL3905242,235.0,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.628932137728263
2873,CHEMBL3087197,235.4,nM,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccccc4)nc32)C1,6.628193541492584
2874,CHEMBL1242376,236.0,nM,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCCC1,6.627087997029893
2875,CHEMBL138125,238.0,nM,Brc1cccc(Nc2ncnc3ccc(N/N=N/Cc4ccccn4)cc23)c1,6.623423042943488
2876,CHEMBL571809,240.0,nM,CC(=O)OCN(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.619788758288394
2877,CHEMBL233324,240.0,nM,O=C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CCN1,6.619788758288394
2878,CHEMBL2325095,240.0,nM,c1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,6.619788758288394
2879,CHEMBL4164936,240.0,nM,NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3cc(Cl)c(Cl)cc3Cl)nc3cc4ccccc4cc3c2=O)cc1,6.619788758288394
2880,CHEMBL514942,240.0,nM,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OC,6.619788758288394
2881,CHEMBL452980,240.0,nM,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(c4)c(F)cn5Cc4ccccc4)c3s2)C1)N1CCOCC1,6.619788758288394
2882,CHEMBL1683962,240.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCOCC2)cc1,6.619788758288394
